ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
7.0171,-6.0786,1.2066,1.0672,-1.6325,-0.2122,0.0,48.005,774,2022-11-07 15:47:56:076
6.6795,-5.9206,1.2162,0.9096,-1.7699,-0.3118,0.0,48.005,784,2022-11-07 15:47:56:086
6.4521,-5.5878,0.9193,0.7648,-1.8579,-0.3716,0.0,48.005,794,2022-11-07 15:47:56:096
6.1935,-5.6237,1.1037,0.5553,-2.0222,-0.4859,0.0,48.005,807,2022-11-07 15:47:56:109
6.1935,-5.6237,1.1037,0.3549,-2.0778,-0.5506,0.0,48.005,814,2022-11-07 15:47:56:116
6.4066,-6.1313,1.4029,0.1198,-2.0637,-0.583,0.0,48.005,824,2022-11-07 15:47:56:126
6.4066,-6.1313,1.4029,-0.1783,-2.0985,-0.6807,0.0,48.005,833,2022-11-07 15:47:56:135
6.9189,-6.8232,1.6424,-0.3268,-2.0692,-0.6942,0.0,48.005,845,2022-11-07 15:47:56:147
7.4983,-7.0889,1.6376,-0.7635,-2.0271,-0.7925,0.0,48.005,855,2022-11-07 15:47:56:157
7.5007,-8.2525,2.1212,-0.7635,-2.0271,-0.7925,0.0,48.005,864,2022-11-07 15:47:56:166
7.5007,-8.2525,2.1212,-1.2156,-1.8597,-0.8102,0.0,48.005,874,2022-11-07 15:47:56:176
7.5965,-8.8246,2.3797,-1.7244,-1.5341,-0.7614,0.0,48.005,884,2022-11-07 15:47:56:186
7.7114,-9.0497,2.521,-2.1191,-1.2311,-0.7388,0.0,48.005,894,2022-11-07 15:47:56:196
7.958,-9.1838,2.588,-2.5589,-0.8554,-0.7852,0.0,48.005,904,2022-11-07 15:47:56:206
7.958,-9.1838,2.588,-2.8588,-0.5353,-0.9104,0.0,48.005,914,2022-11-07 15:47:56:216
8.116,-9.1694,2.6551,-3.13,-0.2024,-1.1584,0.0,48.005,923,2022-11-07 15:47:56:225
7.6491,-9.2101,2.7293,-3.2528,-0.0277,-1.429,0.0,48.005,934,2022-11-07 15:47:56:236
7.0219,-8.9467,2.7939,-3.2766,0.1024,-1.6239,0.0,48.005,944,2022-11-07 15:47:56:246
7.0219,-8.9467,2.7939,-3.2901,0.3968,-1.7748,0.0,48.005,954,2022-11-07 15:47:56:256
6.3324,-8.8773,3.0525,-3.2944,0.8519,-1.8072,0.0,48.005,964,2022-11-07 15:47:56:266
5.4514,-8.8677,3.2799,-3.2827,1.2502,-1.776,0.0,48.005,973,2022-11-07 15:47:56:275
5.1617,-8.6235,3.0597,-3.2412,1.8977,-1.6862,0.0,48.005,984,2022-11-07 15:47:56:286
4.9965,-8.5661,2.7652,-3.2033,2.3779,-1.5805,0.0,48.005,994,2022-11-07 15:47:56:296
4.9965,-8.5661,2.7652,-3.2033,2.3779,-1.5805,0.0,48.005,1003,2022-11-07 15:47:56:305
5.1258,-8.4991,2.5832,-3.1288,2.8721,-1.4779,0.0,48.005,1014,2022-11-07 15:47:56:316
5.2072,-8.5158,2.4109,-2.9388,3.5574,-1.3973,0.0,48.005,1026,2022-11-07 15:47:56:328
5.2407,-8.4751,2.2552,-2.9388,3.5574,-1.3973,0.0,48.005,1034,2022-11-07 15:47:56:336
5.1521,-8.5445,2.1164,-2.8503,3.7987,-1.3728,0.0,48.005,1044,2022-11-07 15:47:56:346
5.1521,-8.5445,2.1164,-2.7708,4.015,-1.3124,0.0,48.005,1054,2022-11-07 15:47:56:356
4.8337,-8.3889,1.7142,-2.6609,4.172,-1.1951,0.0,48.005,1064,2022-11-07 15:47:56:366
4.8193,-8.3339,1.5873,-2.5491,4.2031,-1.0314,0.0,48.005,1074,2022-11-07 15:47:56:376
5.0252,-8.1615,1.5131,-2.4416,4.1915,-0.8896,0.0,48.005,1084,2022-11-07 15:47:56:386
5.0252,-8.1615,1.5131,-2.342,4.1335,-0.7833,0.0,48.005,1094,2022-11-07 15:47:56:396
5.2239,-7.9867,1.446,-2.2302,4.0168,-0.6972,0.0,48.005,1104,2022-11-07 15:47:56:406
5.3221,-7.8,1.4341,-2.2302,4.0168,-0.6972,0.0,48.005,1114,2022-11-07 15:47:56:416
5.1976,-7.7641,1.3886,-2.1099,3.8488,-0.6074,0.0,48.005,1124,2022-11-07 15:47:56:426
5.3604,-7.6779,1.2162,-1.9651,3.5623,-0.4461,0.0,48.005,1134,2022-11-07 15:47:56:436
5.3604,-7.6779,1.2162,-1.8704,3.2691,-0.2977,0.0,48.005,1144,2022-11-07 15:47:56:446
5.6501,-7.5893,1.1276,-1.7745,2.8513,-0.1169,0.0,48.005,1154,2022-11-07 15:47:56:456
5.8177,-7.6779,1.0486,-1.7391,2.5733,-0.0075,0.0,48.005,1164,2022-11-07 15:47:56:466
6.5694,-7.4744,1.3814,-1.5656,1.6546,0.304,0.0,48.005,1185,2022-11-07 15:47:56:487
6.5694,-7.4744,1.3814,-1.5656,1.6546,0.304,0.0,48.005,1191,2022-11-07 15:47:56:493
6.5694,-7.4744,1.3814,-1.5656,1.6546,0.304,0.0,48.005,1194,2022-11-07 15:47:56:496
6.6819,-7.3978,1.4293,-1.529,1.4457,0.3865,0.0,48.005,1204,2022-11-07 15:47:56:506
