ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
10.2467,-10.0863,0.0814,2.4178,0.6998,-2.1224,0.0,48.522,173,2022-11-07 15:51:02:005
10.9793,-11.3001,0.7757,2.438,0.9191,-1.9703,0.0,48.522,183,2022-11-07 15:51:02:015
10.9793,-11.3001,0.7757,2.438,0.9191,-1.9703,0.0,48.522,193,2022-11-07 15:51:02:025
10.874,-13.4237,1.3191,2.2676,1.2514,-1.4186,0.0,48.522,203,2022-11-07 15:51:02:035
10.0241,-14.8961,0.9744,1.705,1.8855,-0.0216,0.0,48.522,214,2022-11-07 15:51:02:046
10.6705,-12.1333,-0.5506,1.2157,2.1042,0.9454,0.0,48.522,223,2022-11-07 15:51:02:055
11.4151,-8.1399,-0.2801,0.5773,1.6894,1.8599,0.0,48.522,233,2022-11-07 15:51:02:065
11.4151,-8.1399,-0.2801,0.3782,0.9503,1.723,0.0,48.522,243,2022-11-07 15:51:02:075
10.7304,-6.4186,0.0982,0.38,0.4738,1.3211,0.0,48.522,253,2022-11-07 15:51:02:085
9.27,-5.3221,0.6464,0.4362,0.1861,0.8147,0.0,48.522,265,2022-11-07 15:51:02:097
7.7282,-5.686,1.0127,0.4722,0.2117,0.5722,0.0,48.522,273,2022-11-07 15:51:02:105
7.0267,-5.3484,1.4484,0.4893,0.4249,0.5318,0.0,48.522,282,2022-11-07 15:51:02:114
7.0267,-5.3484,1.4484,0.5119,0.742,0.5801,0.0,48.522,293,2022-11-07 15:51:02:125
6.6221,-5.1234,1.616,0.5431,0.9882,0.6449,0.0,48.522,303,2022-11-07 15:51:02:135
6.2893,-4.9271,1.4269,0.6469,1.3406,0.8147,0.0,48.522,315,2022-11-07 15:51:02:147
6.4258,-4.793,0.8978,0.6469,1.3406,0.8147,0.0,48.522,323,2022-11-07 15:51:02:155
6.4258,-4.793,0.8978,0.7612,1.3602,0.913,0.0,48.522,333,2022-11-07 15:51:02:165
6.6771,-5.0611,0.5147,0.8699,1.1849,0.9576,0.0,48.522,343,2022-11-07 15:51:02:175
7.0722,-5.3077,0.474,0.9395,0.9796,0.9607,0.0,48.522,352,2022-11-07 15:51:02:184
7.5175,-5.5016,0.668,1.0025,0.7786,0.9149,0.0,48.522,363,2022-11-07 15:51:02:195
7.6348,-5.6932,0.7422,1.0458,0.6357,0.8446,0.0,48.522,373,2022-11-07 15:51:02:205
7.6348,-5.6932,0.7422,1.0855,0.5208,0.7835,0.0,48.522,384,2022-11-07 15:51:02:216
7.709,-5.9134,0.735,1.1173,0.428,0.731,0.0,48.522,392,2022-11-07 15:51:02:224
7.7186,-5.9278,0.8236,1.1289,0.4066,0.7011,0.0,48.522,403,2022-11-07 15:51:02:235
7.8096,-6.184,0.9481,1.1283,0.4304,0.5972,0.0,58.47,414,2022-11-07 15:51:02:246
7.8096,-6.184,0.9481,1.0935,0.5031,0.5343,0.0,58.47,423,2022-11-07 15:51:02:255
7.7473,-6.4234,0.9888,1.0519,0.5642,0.505,0.0,58.47,433,2022-11-07 15:51:02:265
7.618,-6.4976,0.972,1.0519,0.5642,0.505,0.0,58.47,443,2022-11-07 15:51:02:275
7.4863,-6.4712,0.9457,0.9841,0.6424,0.4915,0.0,58.47,453,2022-11-07 15:51:02:285
7.4863,-6.4712,0.9457,0.8895,0.7175,0.4775,0.0,58.47,465,2022-11-07 15:51:02:297
7.3164,-6.3875,0.8643,0.8265,0.7133,0.4634,0.0,58.47,472,2022-11-07 15:51:02:304
6.9429,-6.148,0.7589,0.7722,0.6589,0.4463,0.0,58.47,483,2022-11-07 15:51:02:315
6.9429,-6.148,0.7589,0.7202,0.5447,0.4164,0.0,58.47,493,2022-11-07 15:51:02:325
6.3851,-5.7171,0.6991,0.6952,0.4335,0.3956,0.0,58.47,503,2022-11-07 15:51:02:335
5.8224,-5.3532,0.6536,0.6567,0.2899,0.3718,0.0,58.47,513,2022-11-07 15:51:02:345
5.8224,-5.3532,0.6536,0.6042,0.1702,0.359,0.0,58.47,522,2022-11-07 15:51:02:354
5.4753,-5.2527,0.6416,0.5425,0.0767,0.3645,0.0,58.47,533,2022-11-07 15:51:02:365
5.4202,-5.1569,0.4549,0.5425,0.0767,0.3645,0.0,58.47,543,2022-11-07 15:51:02:375
5.3604,-5.2622,0.7637,0.4661,-0.1169,0.3675,0.0,58.47,553,2022-11-07 15:51:02:385
5.3604,-5.2622,0.7637,0.3531,-0.2397,0.362,0.0,58.47,563,2022-11-07 15:51:02:395
5.619,-5.0396,0.6727,0.2853,-0.4028,0.315,0.0,58.47,572,2022-11-07 15:51:02:404
5.5878,-5.4442,1.1204,0.1894,-0.4663,0.2789,0.0,58.47,583,2022-11-07 15:51:02:415
5.6046,-5.7267,1.2737,0.0929,-0.6056,0.2087,0.0,58.47,593,2022-11-07 15:51:02:425
5.018,-6.5143,1.8291,0.0129,-0.6874,0.1946,0.0,58.47,603,2022-11-07 15:51:02:435
5.018,-6.5143,1.8291,0.0068,-0.8652,0.2527,0.0,58.47,613,2022-11-07 15:51:02:445
4.3932,-6.8687,2.0829,0.1302,-1.2739,0.3449,0.0,58.47,623,2022-11-07 15:51:02:455
3.9096,-7.7641,3.0477,0.3116,-1.696,0.5202,0.0,58.47,633,2022-11-07 15:51:02:465
4.2184,-7.5366,3.311,0.6567,-2.2476,0.6736,0.0,58.47,643,2022-11-07 15:51:02:475
4.8169,-7.6491,4.0508,0.9646,-2.4651,0.7927,0.0,58.47,653,2022-11-07 15:51:02:485
4.8169,-7.6491,4.0508,1.146,-2.2965,0.8208,0.0,58.47,663,2022-11-07 15:51:02:495
5.753,-7.2852,4.2735,1.146,-2.2965,0.8208,0.0,58.47,672,2022-11-07 15:51:02:504
6.5407,-6.883,4.204,1.1857,-0.9495,0.6546,0.0,58.47,683,2022-11-07 15:51:02:515
6.8543,-6.6436,3.6414,1.1857,-0.9495,0.6546,0.0,58.47,693,2022-11-07 15:51:02:525
6.7801,-6.4114,2.7388,1.0794,-0.2818,0.5355,0.0,58.47,704,2022-11-07 15:51:02:536
6.7801,-6.4114,2.7388,0.8522,0.3541,0.4152,0.0,58.47,712,2022-11-07 15:51:02:544
6.6436,-6.0714,1.6878,0.6078,0.6284,0.3278,0.0,58.47,724,2022-11-07 15:51:02:556
6.6436,-6.0714,1.6878,0.6078,0.6284,0.3278,0.0,58.47,732,2022-11-07 15:51:02:564
6.5886,-5.9206,1.0366,0.2499,0.7206,0.2179,0.0,43.939,743,2022-11-07 15:51:02:575
6.5766,-5.9422,0.6799,-0.2119,0.5709,0.0743,0.0,43.939,753,2022-11-07 15:51:02:585
6.7585,-6.2725,0.9481,-0.6664,0.2973,-0.054,0.0,43.939,764,2022-11-07 15:51:02:596
6.7585,-6.2725,0.9481,-0.9083,0.1775,-0.1316,0.0,43.939,773,2022-11-07 15:51:02:605
6.828,-6.5263,1.7645,-1.0794,0.183,-0.2036,0.0,43.939,783,2022-11-07 15:51:02:615
6.6724,-6.6436,2.2433,-1.1911,0.3345,-0.2769,0.0,43.939,793,2022-11-07 15:51:02:625
6.3013,-6.7538,2.5593,-1.2162,0.4988,-0.3002,0.0,43.939,803,2022-11-07 15:51:02:635
5.9733,-6.9189,2.5976,-1.1863,0.6503,-0.2928,0.0,43.939,813,2022-11-07 15:51:02:645
5.8727,-7.1679,2.4779,-1.1276,0.7597,-0.2611,0.0,43.939,823,2022-11-07 15:51:02:655
5.8727,-7.1679,2.4779,-1.0482,0.7707,-0.222,0.0,43.939,833,2022-11-07 15:51:02:665
5.9565,-7.4624,2.3151,-0.934,0.618,-0.1878,0.0,43.939,843,2022-11-07 15:51:02:675
5.9565,-7.5941,2.26,-0.8387,0.4292,-0.1609,0.0,43.939,853,2022-11-07 15:51:02:685
5.7387,-7.9197,2.2816,-0.7489,0.2075,-0.1316,0.0,43.939,865,2022-11-07 15:51:02:697
5.7387,-7.9197,2.2816,-0.7489,0.2075,-0.1316,0.0,43.939,873,2022-11-07 15:51:02:705
5.4992,-8.1232,2.5808,-0.6127,-0.1169,-0.0747,0.0,43.939,883,2022-11-07 15:51:02:715
5.4633,-8.2213,2.8849,-0.5271,-0.2629,-0.0192,0.0,43.939,893,2022-11-07 15:51:02:725
5.4633,-8.2213,2.8849,-0.4526,-0.3081,0.0468,0.0,43.939,903,2022-11-07 15:51:02:735
5.6333,-8.2429,3.0405,-0.4172,-0.2666,0.0914,0.0,43.939,913,2022-11-07 15:51:02:745
5.8775,-8.1304,3.0501,-0.3989,-0.1676,0.1091,0.0,43.939,923,2022-11-07 15:51:02:755
6.0212,-7.9867,3.0166,-0.3927,-0.0595,0.0939,0.0,43.939,933,2022-11-07 15:51:02:765
6.0212,-7.9867,3.0166,-0.3995,0.0584,0.056,0.0,43.939,943,2022-11-07 15:51:02:775
6.0475,-7.6563,2.8466,-0.4465,0.1952,0.0071,0.0,43.939,952,2022-11-07 15:51:02:784
5.9829,-7.381,2.4994,-0.4948,0.2631,-0.0338,0.0,43.939,965,2022-11-07 15:51:02:797
5.9972,-7.2421,2.2816,-0.5711,0.3095,-0.0851,0.0,43.939,973,2022-11-07 15:51:02:805
5.9972,-7.2421,2.2816,-0.5711,0.3095,-0.0851,0.0,43.939,982,2022-11-07 15:51:02:814
5.9661,-7.1799,2.1547,-0.6481,0.3492,-0.1151,0.0,43.939,993,2022-11-07 15:51:02:825
6.1433,-7.3068,2.0541,-0.7532,0.4048,-0.145,0.0,43.939,1003,2022-11-07 15:51:02:835
6.239,-7.4672,2.1116,-0.8857,0.4946,-0.2006,0.0,43.939,1015,2022-11-07 15:51:02:847
6.239,-7.4672,2.1116,-0.8857,0.4946,-0.2006,0.0,43.939,1022,2022-11-07 15:51:02:854
6.3803,-7.5773,2.205,-0.9602,0.6302,-0.2678,0.0,43.939,1033,2022-11-07 15:51:02:865
6.2773,-7.642,2.1978,-0.9908,0.7682,-0.3515,0.0,43.939,1043,2022-11-07 15:51:02:875
6.2773,-7.642,2.1978,-0.9908,0.7682,-0.3515,0.0,36.586,1052,2022-11-07 15:51:02:884
6.1241,-7.6468,2.1786,-0.9963,0.8941,-0.4009,0.0,36.586,1063,2022-11-07 15:51:02:895
6.1792,-7.6563,1.9847,-0.9945,0.9998,-0.4217,0.0,36.586,1073,2022-11-07 15:51:02:905
6.3946,-7.5366,1.8339,-1.0036,1.0725,-0.4449,0.0,36.586,1084,2022-11-07 15:51:02:916
6.4976,-7.4002,1.7022,-1.0262,1.1494,-0.4694,0.0,36.586,1093,2022-11-07 15:51:02:925
6.4976,-7.4002,1.7022,-1.0561,1.2068,-0.4938,0.0,36.586,1103,2022-11-07 15:51:02:935
6.6317,-7.1512,1.5849,-1.0922,1.2417,-0.5323,0.0,36.586,1113,2022-11-07 15:51:02:945
6.6819,-7.0578,1.5777,-1.1068,1.2386,-0.5647,0.0,36.586,1123,2022-11-07 15:51:02:955
6.6843,-7.041,1.5538,-1.1191,1.2227,-0.5921,0.0,36.586,1133,2022-11-07 15:51:02:965
6.6843,-7.041,1.5538,-1.1307,1.183,-0.6074,0.0,36.586,1143,2022-11-07 15:51:02:975
6.7322,-7.1105,1.5873,-1.1282,1.1396,-0.6092,0.0,36.586,1153,2022-11-07 15:51:02:985
6.804,-7.1655,1.6519,-1.1099,1.1085,-0.6135,0.0,36.586,1164,2022-11-07 15:51:02:996
6.8423,-7.1703,1.7597,-1.0757,1.0999,-0.6264,0.0,36.586,1173,2022-11-07 15:51:03:005
6.8423,-7.1703,1.7597,-1.0757,1.0999,-0.6264,0.0,36.586,1183,2022-11-07 15:51:03:015
6.7753,-7.12,1.7764,-1.0397,1.1164,-0.641,0.0,36.586,1193,2022-11-07 15:51:03:025
6.6843,-7.12,1.8028,-0.9957,1.1531,-0.649,0.0,36.586,1202,2022-11-07 15:51:03:034
6.5718,-7.1177,1.7166,-0.9242,1.2007,-0.649,0.0,36.586,1213,2022-11-07 15:51:03:045
6.5718,-7.1177,1.7166,-0.8772,1.2239,-0.6447,0.0,36.586,1223,2022-11-07 15:51:03:055
6.579,-7.2469,1.6208,-0.8197,1.2087,-0.6367,0.0,36.586,1232,2022-11-07 15:51:03:064
6.579,-7.3403,1.5394,-0.7489,1.1616,-0.619,0.0,36.586,1245,2022-11-07 15:51:03:077
6.5287,-7.3762,1.4939,-0.7226,1.1378,-0.6068,0.0,36.586,1253,2022-11-07 15:51:03:085
6.4928,-7.4672,1.4412,-0.634,1.0407,-0.5518,0.0,36.586,1262,2022-11-07 15:51:03:094
6.4928,-7.4672,1.4412,-0.634,1.0407,-0.5518,0.0,36.586,1272,2022-11-07 15:51:03:104
6.5119,-7.4696,1.4101,-0.5815,0.9967,-0.5176,0.0,36.586,1283,2022-11-07 15:51:03:115
6.5215,-7.551,1.3838,-0.5106,0.9362,-0.4761,0.0,36.586,1293,2022-11-07 15:51:03:125
6.5431,-7.5869,1.367,-0.5106,0.9362,-0.4761,0.0,36.586,1303,2022-11-07 15:51:03:135
