ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
3.3182,-7.6324,1.3335,-0.4807,-0.638,-0.0332,0.0,62.608,319,2022-11-07 15:52:43:224
3.3182,-7.6324,1.3335,-0.3243,-0.9177,-0.167,0.0,62.608,325,2022-11-07 15:52:43:230
3.9335,-9.0521,1.7908,-0.193,-1.0851,-0.2635,0.0,62.608,334,2022-11-07 15:52:43:239
4.1753,-9.6626,2.0278,-0.0384,-1.2684,-0.4058,0.0,62.608,345,2022-11-07 15:52:43:250
4.1753,-9.6626,2.0278,0.1607,-1.4272,-0.5946,0.0,62.608,355,2022-11-07 15:52:43:260
4.0795,-9.9762,2.1691,0.3079,-1.4846,-0.7107,0.0,62.608,365,2022-11-07 15:52:43:270
3.5265,-9.8445,2.2864,0.3079,-1.4846,-0.7107,0.0,62.608,375,2022-11-07 15:52:43:280
3.5265,-9.8445,2.2864,0.4698,-1.4486,-0.7772,0.0,62.608,385,2022-11-07 15:52:43:290
3.1171,-9.3561,2.181,0.5749,-1.3625,-0.7931,0.0,62.608,395,2022-11-07 15:52:43:300
2.8921,-8.9515,1.9536,0.6543,-1.269,-0.7962,0.0,62.608,405,2022-11-07 15:52:43:310
2.7173,-8.7816,1.6854,0.7202,-1.1975,-0.8023,0.0,62.608,415,2022-11-07 15:52:43:320
2.6742,-8.7504,1.4796,0.7465,-1.189,-0.8224,0.0,62.608,425,2022-11-07 15:52:43:330
2.6574,-8.8318,1.3718,0.7422,-1.2226,-0.853,0.0,62.608,435,2022-11-07 15:52:43:340
2.6574,-8.8318,1.3718,0.7251,-1.2769,-0.8915,0.0,62.608,444,2022-11-07 15:52:43:349
2.6527,-9.0665,1.3527,0.6866,-1.3545,-0.9464,0.0,62.608,455,2022-11-07 15:52:43:360
2.7197,-9.3801,1.446,0.6494,-1.4315,-0.9953,0.0,62.608,465,2022-11-07 15:52:43:370
2.7532,-9.7775,1.6064,0.5969,-1.5194,-1.0619,0.0,62.608,475,2022-11-07 15:52:43:380
2.7532,-9.7775,1.6064,0.5969,-1.5194,-1.0619,0.0,62.608,485,2022-11-07 15:52:43:390
2.612,-10.1151,1.774,0.5303,-1.5622,-1.1077,0.0,62.608,495,2022-11-07 15:52:43:400
2.3654,-10.3449,1.9656,0.4515,-1.5194,-1.0931,0.0,62.608,504,2022-11-07 15:52:43:409
2.1882,-10.2946,2.0493,0.3855,-1.4174,-1.0405,0.0,62.608,515,2022-11-07 15:52:43:420
2.1882,-10.2946,2.0493,0.2933,-1.1474,-0.9135,0.0,62.608,525,2022-11-07 15:52:43:430
1.8387,-9.9427,2.1547,0.2933,-1.1474,-0.9135,0.0,39.598,535,2022-11-07 15:52:43:440
1.7214,-9.6937,2.1475,0.2316,-0.8225,-0.784,0.0,39.598,545,2022-11-07 15:52:43:450
1.7405,-9.4184,2.1571,0.2102,-0.6117,-0.7235,0.0,39.598,555,2022-11-07 15:52:43:460
1.7094,-9.3035,2.1643,0.2065,-0.4113,-0.6923,0.0,39.598,565,2022-11-07 15:52:43:470
1.7094,-9.3035,2.1643,0.2248,-0.1364,-0.685,0.0,39.598,575,2022-11-07 15:52:43:480
1.7836,-9.2604,2.0613,0.2334,0.0095,-0.7107,0.0,39.598,585,2022-11-07 15:52:43:490
1.7309,-9.2149,1.9536,0.2401,0.1739,-0.7467,0.0,39.598,594,2022-11-07 15:52:43:499
1.5825,-9.076,1.9057,0.2395,0.3229,-0.7626,0.0,39.598,605,2022-11-07 15:52:43:510
1.4508,-9.0545,1.8435,0.2218,0.4903,-0.7479,0.0,39.598,615,2022-11-07 15:52:43:520
1.3239,-9.0305,1.7764,0.1931,0.6809,-0.71,0.0,39.598,627,2022-11-07 15:52:43:532
1.3239,-9.0305,1.7764,0.1931,0.6809,-0.71,0.0,39.598,635,2022-11-07 15:52:43:540
1.3838,-8.851,1.695,0.1491,0.9161,-0.6325,0.0,39.598,645,2022-11-07 15:52:43:550
1.3838,-8.851,1.695,0.1234,1.081,-0.5775,0.0,39.598,654,2022-11-07 15:52:43:559
1.5131,-8.3291,1.6112,0.1082,1.2533,-0.539,0.0,39.598,665,2022-11-07 15:52:43:570
1.4891,-7.8311,1.5226,0.1155,1.4096,-0.5109,0.0,39.598,674,2022-11-07 15:52:43:579
1.5131,-7.4121,1.4197,0.1308,1.5196,-0.4877,0.0,39.598,685,2022-11-07 15:52:43:590
1.5131,-7.4121,1.4197,0.143,1.6369,-0.4718,0.0,39.598,695,2022-11-07 15:52:43:600
1.6878,-7.2326,1.288,0.1454,1.6833,-0.4657,0.0,39.598,704,2022-11-07 15:52:43:609
1.9584,-7.4313,1.1133,0.1295,1.7102,-0.4675,0.0,39.598,715,2022-11-07 15:52:43:620
2.3247,-7.9604,1.1468,0.1295,1.7102,-0.4675,0.0,39.598,725,2022-11-07 15:52:43:630
2.5784,-8.4512,1.2377,0.0892,1.7047,-0.4687,0.0,39.598,735,2022-11-07 15:52:43:640
2.5784,-8.4512,1.2377,0.0342,1.6729,-0.4455,0.0,39.598,745,2022-11-07 15:52:43:650
2.8633,-8.9396,1.3646,-0.003,1.6338,-0.4138,0.0,39.598,754,2022-11-07 15:52:43:659
3.2009,-9.4016,1.5035,-0.0348,1.5715,-0.3686,0.0,39.598,765,2022-11-07 15:52:43:670
3.5888,-10.0241,1.5993,-0.0501,1.4958,-0.3325,0.0,39.598,775,2022-11-07 15:52:43:680
3.7899,-10.0408,1.7118,-0.0537,1.3718,-0.3081,0.0,39.598,785,2022-11-07 15:52:43:690
3.7899,-10.0408,1.7118,-0.0537,1.3718,-0.3081,0.0,39.598,795,2022-11-07 15:52:43:700
3.7755,-9.5955,1.7621,-0.022,1.2313,-0.3111,0.0,39.598,805,2022-11-07 15:52:43:710
3.5433,-8.535,1.695,0.041,1.1714,-0.3264,0.0,39.598,817,2022-11-07 15:52:43:722
3.2775,-7.2781,1.5059,0.0843,1.1592,-0.3368,0.0,39.598,825,2022-11-07 15:52:43:730
