ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
3.888,-7.7928,-3.5504,-0.1997,-0.0106,-0.0167,0.0,42.029,2372,2022-11-07 15:51:14:993
3.9527,-7.6875,-3.6462,-0.1588,0.0413,-0.0363,0.0,42.029,2380,2022-11-07 15:51:15:001
4.0508,-7.776,-3.8066,-0.1124,0.1281,-0.0925,0.0,42.029,2393,2022-11-07 15:51:15:014
4.0508,-7.776,-3.8066,-0.1001,0.2038,-0.1651,0.0,42.029,2402,2022-11-07 15:51:15:023
3.9862,-7.9436,-3.9598,-0.0946,0.2356,-0.192,0.0,42.029,2411,2022-11-07 15:51:15:032
3.9574,-8.0466,-4.0891,-0.0861,0.2576,-0.2049,0.0,42.029,2423,2022-11-07 15:51:15:044
3.9598,-8.0849,-4.204,-0.0861,0.2576,-0.2049,0.0,42.029,2431,2022-11-07 15:51:15:052
3.9598,-8.0849,-4.204,-0.0788,0.2655,-0.2146,0.0,42.029,2441,2022-11-07 15:51:15:062
3.9598,-8.0849,-4.204,-0.0788,0.2655,-0.2146,0.0,42.029,2451,2022-11-07 15:51:15:072
3.9886,-8.0537,-4.3333,-0.0769,0.2521,-0.2165,0.0,42.029,2460,2022-11-07 15:51:15:081
3.9886,-8.0537,-4.3333,-0.0769,0.2521,-0.2165,0.0,42.029,2471,2022-11-07 15:51:15:092
4.0891,-7.8814,-4.4722,-0.0769,0.1525,-0.2348,0.0,42.029,2481,2022-11-07 15:51:15:102
4.0891,-7.8814,-4.4722,-0.0769,0.1525,-0.2348,0.0,42.029,2492,2022-11-07 15:51:15:113
4.0891,-7.8814,-4.4722,-0.0769,0.1525,-0.2348,0.0,42.029,2501,2022-11-07 15:51:15:122
4.1202,-7.8838,-4.5416,-0.0861,0.0511,-0.2415,0.0,42.029,2512,2022-11-07 15:51:15:133
