ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
3.8306,-8.0394,0.2083,-0.5919,0.3248,-0.7516,0.0,49.058,507,2022-11-07 15:53:29:283
3.8306,-8.0394,0.2083,-0.7782,0.5703,-0.8365,0.0,51.419,515,2022-11-07 15:53:29:291
3.6342,-7.8694,0.3376,-0.9963,0.8849,-0.9342,0.0,51.419,526,2022-11-07 15:53:29:302
3.5504,-7.8215,0.3926,-0.9963,0.8849,-0.9342,0.0,51.419,536,2022-11-07 15:53:29:312
3.4834,-7.8814,0.3352,-1.3194,1.3767,-1.1157,0.0,51.419,546,2022-11-07 15:53:29:322
3.4834,-7.8814,0.3352,-1.3194,1.3767,-1.1157,0.0,51.419,556,2022-11-07 15:53:29:332
3.469,-8.0514,0.2993,-1.4514,1.5324,-1.1743,0.0,51.419,565,2022-11-07 15:53:29:341
3.5983,-8.4416,0.2298,-1.6316,1.72,-1.2348,0.0,51.419,577,2022-11-07 15:53:29:353
3.7875,-8.8486,0.2203,-1.7434,1.8165,-1.2665,0.0,51.419,589,2022-11-07 15:53:29:365
4.0173,-9.2412,0.3807,-1.8515,1.9295,-1.2983,0.0,51.419,596,2022-11-07 15:53:29:372
4.0173,-9.2412,0.3807,-1.9242,2.0388,-1.3295,0.0,51.419,606,2022-11-07 15:53:29:382
4.1825,-9.6362,0.3974,-1.9242,2.0388,-1.3295,0.0,51.419,616,2022-11-07 15:53:29:392
4.1394,-10.0552,0.565,-1.9468,2.1189,-1.3618,0.0,51.419,626,2022-11-07 15:53:29:402
3.9359,-10.2467,0.6344,-1.9279,2.1567,-1.3563,0.0,51.419,636,2022-11-07 15:53:29:412
3.9359,-10.2467,0.6344,-1.8594,2.2349,-1.2965,0.0,51.419,646,2022-11-07 15:53:29:422
3.7851,-10.1821,0.7398,-1.7953,2.2985,-1.2299,0.0,51.419,656,2022-11-07 15:53:29:432
3.7013,-10.2827,0.6847,-1.6475,2.3589,-1.1071,0.0,51.419,666,2022-11-07 15:53:29:442
3.9383,-10.5125,0.6368,-1.372,2.329,-0.9697,0.0,51.419,678,2022-11-07 15:53:29:454
3.9383,-10.5125,0.6368,-1.372,2.329,-0.9697,0.0,51.419,686,2022-11-07 15:53:29:462
3.8713,-10.4885,0.5937,-1.1948,2.274,-0.9428,0.0,51.419,696,2022-11-07 15:53:29:472
3.7061,-10.1582,0.5195,-0.9059,2.1482,-0.9251,0.0,51.419,705,2022-11-07 15:53:29:481
3.3805,-9.6961,0.4022,-0.711,2.0388,-0.911,0.0,51.419,716,2022-11-07 15:53:29:492
3.3805,-9.6961,0.4022,-0.4654,1.8672,-0.8652,0.0,51.419,726,2022-11-07 15:53:29:502
3.0309,-9.2891,0.2777,-0.284,1.7041,-0.7956,0.0,51.419,736,2022-11-07 15:53:29:512
2.7724,-9.0018,0.1197,-0.1172,1.5135,-0.707,0.0,51.419,746,2022-11-07 15:53:29:522
2.6503,-8.9013,-0.0646,0.0532,1.2386,-0.5873,0.0,51.419,756,2022-11-07 15:53:29:532
2.6503,-8.9013,-0.0646,0.154,0.9937,-0.4871,0.0,51.419,766,2022-11-07 15:53:29:542
2.6311,-8.8725,-0.1891,0.2236,0.734,-0.3912,0.0,51.419,777,2022-11-07 15:53:29:553
2.6335,-8.8342,-0.316,0.267,0.4561,-0.3002,0.0,51.419,786,2022-11-07 15:53:29:562
2.6431,-8.76,-0.3878,0.2957,0.1653,-0.2201,0.0,51.419,796,2022-11-07 15:53:29:572
2.7197,-8.7887,-0.4118,0.3079,-0.2073,-0.1316,0.0,51.419,806,2022-11-07 15:53:29:582
2.7197,-8.7887,-0.4118,0.3049,-0.357,-0.0931,0.0,51.419,816,2022-11-07 15:53:29:592
2.8897,-9.0904,-0.3878,0.3049,-0.357,-0.0931,0.0,51.419,826,2022-11-07 15:53:29:602
3.244,-9.6506,-0.2753,0.2865,-0.7137,0.0169,0.0,43.928,835,2022-11-07 15:53:29:611
